Id,Predicted
2064,neutral
2065,surprise
2066,joy
2067,neutral
2068,surprise
2069,neutral
2070,surprise
2071,non-neutral
2072,neutral
2073,neutral
2074,neutral
2075,neutral
2076,non-neutral
2077,surprise
2078,non-neutral
2079,neutral
2080,joy
2081,neutral
2082,neutral
2083,neutral
2084,neutral
2085,surprise
2086,non-neutral
2087,surprise
2088,neutral
2089,neutral
2090,neutral
2091,joy
2092,neutral
2093,neutral
2094,neutral
2095,neutral
2096,surprise
2097,joy
2098,neutral
2099,neutral
2100,neutral
2101,neutral
2102,neutral
2103,neutral
2104,joy
2105,neutral
2106,surprise
2107,non-neutral
2108,neutral
2109,neutral
2110,non-neutral
2111,neutral
2112,neutral
2113,neutral
2114,anger
2115,neutral
2116,surprise
2117,joy
2118,neutral
2119,non-neutral
2120,non-neutral
2121,neutral
2122,joy
2123,surprise
2124,surprise
2125,surprise
2126,non-neutral
2127,surprise
2128,neutral
2129,neutral
2130,surprise
2131,neutral
2132,anger
2133,neutral
2134,surprise
2135,non-neutral
2136,non-neutral
2137,surprise
2138,neutral
2139,non-neutral
2140,joy
2141,non-neutral
2142,anger
2143,joy
2144,neutral
2145,neutral
2146,neutral
2147,neutral
2148,neutral
2149,anger
2150,surprise
2151,neutral
2152,anger
2153,neutral
2154,sadness
2155,neutral
2156,neutral
2157,joy
2158,neutral
2159,neutral
2160,neutral
2161,joy
2162,neutral
2163,neutral
2164,neutral
2165,non-neutral
2166,neutral
2167,surprise
2168,neutral
2169,surprise
2170,surprise
2171,neutral
2172,non-neutral
2173,neutral
2174,neutral
2175,non-neutral
2176,neutral
2177,surprise
2178,neutral
2179,non-neutral
2180,neutral
2181,neutral
2182,neutral
2183,neutral
2184,joy
2185,joy
2186,non-neutral
2187,neutral
2188,neutral
2189,neutral
2190,neutral
2191,non-neutral
2192,neutral
2193,neutral
2194,neutral
2195,neutral
2196,joy
2197,surprise
2198,non-neutral
2199,non-neutral
2200,neutral
2201,surprise
2202,neutral
2203,surprise
2204,surprise
2205,non-neutral
2206,surprise
2207,joy
2208,neutral
2209,joy
2210,non-neutral
2211,surprise
2212,surprise
2213,neutral
2214,neutral
2215,non-neutral
2216,neutral
2217,neutral
2218,sadness
2219,neutral
2220,neutral
2221,neutral
2222,non-neutral
2223,anger
2224,joy
2225,non-neutral
2226,surprise
2227,joy
2228,surprise
2229,non-neutral
2230,joy
2231,neutral
2232,non-neutral
2233,neutral
2234,neutral
2235,non-neutral
2236,neutral
2237,neutral
2238,neutral
2239,neutral
2240,neutral
2241,surprise
2242,neutral
2243,anger
2244,surprise
2245,neutral
2246,joy
2247,joy
2248,neutral
2249,joy
2250,sadness
2251,neutral
2252,neutral
2253,neutral
2254,neutral
2255,surprise
2256,non-neutral
2257,neutral
2258,neutral
2259,neutral
2260,neutral
2261,neutral
2262,neutral
2263,joy
2264,non-neutral
2265,neutral
2266,neutral
2267,neutral
2268,neutral
2269,anger
2270,surprise
2271,neutral
2272,joy
2273,neutral
2274,neutral
2275,surprise
2276,neutral
2277,neutral
2278,neutral
2279,non-neutral
2280,neutral
2281,neutral
2282,non-neutral
2283,neutral
2284,non-neutral
2285,joy
2286,neutral
2287,surprise
2288,neutral
2289,neutral
2290,joy
2291,surprise
2292,anger
2293,surprise
2294,joy
2295,non-neutral
2296,neutral
2297,non-neutral
2298,non-neutral
2299,neutral
2300,surprise
2301,neutral
2302,joy
2303,neutral
2304,surprise
2305,surprise
2306,surprise
2307,surprise
2308,neutral
2309,surprise
2310,non-neutral
2311,sadness
2312,joy
2313,neutral
2314,sadness
2315,neutral
2316,surprise
2317,joy
2318,non-neutral
2319,joy
2320,neutral
2321,neutral
2322,neutral
2323,anger
2324,non-neutral
2325,joy
2326,neutral
2327,neutral
2328,joy
2329,joy
2330,neutral
2331,neutral
2332,neutral
2333,surprise
2334,non-neutral
2335,neutral
2336,non-neutral
2337,neutral
2338,neutral
2339,neutral
2340,neutral
2341,neutral
2342,neutral
2343,neutral
2344,sadness
2345,surprise
2346,neutral
2347,joy
2348,anger
2349,surprise
2350,neutral
2351,non-neutral
2352,non-neutral
2353,neutral
2354,anger
2355,non-neutral
2356,joy
2357,joy
2358,neutral
2359,neutral
2360,neutral
2361,neutral
2362,neutral
2363,neutral
2364,neutral
2365,joy
2366,non-neutral
2367,non-neutral
2368,anger
2369,neutral
2370,joy
2371,surprise
2372,non-neutral
2373,neutral
2374,neutral
2375,anger
2376,surprise
2377,neutral
2378,surprise
2379,surprise
2380,neutral
2381,surprise
2382,joy
2383,neutral
2384,surprise
2385,non-neutral
2386,surprise
2387,joy
2388,surprise
2389,neutral
2390,neutral
2391,neutral
2392,neutral
2393,neutral
2394,neutral
2395,non-neutral
2396,non-neutral
2397,joy
2398,neutral
2399,joy
2400,surprise
2401,neutral
2402,neutral
2403,non-neutral
2404,anger
2405,neutral
2406,non-neutral
2407,surprise
2408,surprise
2409,non-neutral
2410,non-neutral
2411,neutral
2412,neutral
2413,neutral
2414,neutral
2415,joy
2416,surprise
2417,anger
2418,neutral
2419,neutral
2420,neutral
2421,joy
2422,neutral
2423,non-neutral
2424,neutral
2425,neutral
2426,joy
2427,surprise
2428,neutral
2429,neutral
2430,neutral
2431,non-neutral
2432,non-neutral
2433,neutral
2434,joy
2435,surprise
2436,neutral
2437,neutral
2438,anger
2439,neutral
2440,non-neutral
2441,neutral
2442,neutral
2443,surprise
2444,non-neutral
2445,neutral
2446,non-neutral
2447,anger
2448,neutral
2449,neutral
2450,joy
2451,surprise
2452,surprise
2453,joy
2454,neutral
2455,neutral
2456,neutral
2457,neutral
2458,surprise
2459,non-neutral
2460,non-neutral
2461,surprise
2462,non-neutral
2463,neutral
2464,neutral
2465,neutral
2466,neutral
2467,neutral
2468,neutral
2469,non-neutral
2470,neutral
2471,non-neutral
2472,surprise
2473,non-neutral
2474,neutral
2475,neutral
2476,neutral
2477,joy
2478,sadness
2479,neutral
2480,neutral
2481,non-neutral
2482,neutral
2483,neutral
2484,non-neutral
2485,joy
2486,neutral
2487,surprise
2488,surprise
2489,neutral
2490,sadness
2491,neutral
2492,neutral
2493,neutral
2494,neutral
2495,non-neutral
2496,non-neutral
2497,neutral
2498,neutral
2499,neutral
2500,joy
2501,neutral
2502,neutral
2503,surprise
2504,neutral
2505,joy
2506,neutral
2507,joy
2508,neutral
2509,neutral
2510,joy
2511,neutral
2512,neutral
2513,neutral
2514,neutral
2515,non-neutral
2516,neutral
2517,neutral
2518,neutral
2519,neutral
2520,neutral
2521,surprise
2522,joy
2523,neutral
2524,joy
2525,non-neutral
2526,neutral
2527,neutral
2528,neutral
2529,anger
2530,neutral
2531,anger
2532,neutral
2533,neutral
2534,non-neutral
2535,neutral
2536,surprise
2537,neutral
2538,joy
2539,neutral
2540,surprise
2541,joy
2542,non-neutral
2543,sadness
2544,neutral
2545,surprise
2546,surprise
2547,neutral
2548,neutral
2549,surprise
2550,neutral
2551,joy
2552,non-neutral
2553,neutral
2554,joy
2555,joy
2556,non-neutral
2557,non-neutral
2558,anger
2559,neutral
2560,joy
2561,non-neutral
2562,sadness
2563,neutral
2564,joy
2565,neutral
2566,neutral
2567,surprise
2568,joy
2569,non-neutral
2570,neutral
2571,non-neutral
2572,joy
2573,surprise
2574,neutral
2575,neutral
2576,joy
2577,neutral
2578,neutral
2579,neutral
2580,neutral
2581,surprise
2582,neutral
2583,neutral
2584,non-neutral
2585,neutral
2586,neutral
2587,non-neutral
2588,joy
2589,non-neutral
2590,neutral
2591,neutral
2592,sadness
2593,non-neutral
2594,joy
2595,neutral
2596,neutral
2597,non-neutral
2598,sadness
2599,sadness
2600,surprise
2601,joy
2602,anger
2603,neutral
2604,surprise
2605,non-neutral
2606,neutral
2607,non-neutral
2608,surprise
2609,surprise
2610,non-neutral
2611,neutral
2612,non-neutral
2613,surprise
2614,surprise
2615,joy
2616,non-neutral
2617,neutral
2618,neutral
2619,neutral
2620,joy
2621,neutral
2622,anger
2623,neutral
2624,non-neutral
2625,joy
2626,joy
2627,neutral
2628,neutral
2629,neutral
2630,surprise
2631,neutral
2632,surprise
2633,anger
2634,anger
2635,neutral
2636,neutral
2637,surprise
2638,surprise
2639,surprise
2640,neutral
2641,anger
2642,non-neutral
2643,neutral
2644,neutral
2645,neutral
2646,neutral
2647,neutral
2648,neutral
2649,anger
2650,anger
2651,neutral
2652,non-neutral
2653,non-neutral
2654,anger
2655,neutral
2656,neutral
2657,non-neutral
2658,neutral
2659,neutral
2660,joy
2661,surprise
2662,sadness
2663,sadness
2664,joy
2665,joy
2666,anger
2667,surprise
2668,anger
2669,surprise
2670,non-neutral
2671,neutral
2672,neutral
2673,neutral
2674,sadness
2675,neutral
2676,surprise
2677,non-neutral
2678,neutral
2679,joy
2680,neutral
2681,non-neutral
2682,anger
2683,neutral
2684,neutral
2685,neutral
2686,sadness
2687,neutral
2688,neutral
2689,neutral
2690,surprise
2691,neutral
2692,neutral
2693,neutral
2694,joy
2695,joy
2696,surprise
2697,neutral
2698,joy
2699,neutral
2700,neutral
2701,neutral
2702,neutral
2703,neutral
2704,sadness
2705,neutral
2706,joy
2707,neutral
2708,neutral
2709,joy
2710,neutral
2711,neutral
2712,neutral
2713,surprise
2714,non-neutral
2715,joy
2716,neutral
2717,neutral
2718,anger
2719,non-neutral
2720,neutral
2721,surprise
2722,non-neutral
2723,neutral
2724,neutral
2725,non-neutral
2726,neutral
2727,neutral
2728,non-neutral
2729,surprise
2730,joy
2731,neutral
2732,surprise
2733,joy
2734,neutral
2735,neutral
2736,surprise
2737,surprise
2738,joy
2739,joy
2740,neutral
2741,joy
2742,neutral
2743,neutral
2744,joy
2745,sadness
2746,neutral
2747,non-neutral
2748,anger
2749,joy
2750,surprise
2751,non-neutral
2752,joy
2753,neutral
2754,neutral
2755,joy
2756,non-neutral
2757,surprise
2758,neutral
2759,neutral
2760,joy
2761,neutral
2762,joy
2763,non-neutral
2764,neutral
2765,non-neutral
2766,surprise
2767,joy
2768,neutral
2769,surprise
2770,neutral
2771,joy
2772,anger
2773,non-neutral
2774,neutral
2775,neutral
2776,neutral
2777,non-neutral
2778,neutral
2779,joy
2780,neutral
2781,neutral
2782,neutral
2783,neutral
2784,neutral
2785,joy
2786,neutral
2787,neutral
2788,surprise
2789,neutral
2790,neutral
2791,non-neutral
2792,joy
2793,joy
2794,neutral
2795,non-neutral
2796,neutral
2797,neutral
2798,joy
2799,neutral
2800,neutral
2801,neutral
2802,neutral
2803,neutral
2804,neutral
2805,neutral
2806,neutral
2807,neutral
2808,joy
2809,neutral
2810,neutral
2811,neutral
2812,neutral
2813,neutral
2814,surprise
2815,surprise
2816,sadness
2817,neutral
2818,neutral
2819,sadness
2820,non-neutral
2821,neutral
2822,neutral
2823,joy
2824,joy
2825,joy
2826,non-neutral
2827,non-neutral
2828,neutral
2829,joy
2830,neutral
2831,non-neutral
2832,anger
2833,neutral
2834,joy
2835,neutral
2836,non-neutral
2837,joy
2838,neutral
2839,neutral
2840,neutral
2841,neutral
2842,joy
2843,neutral
2844,joy
2845,neutral
2846,joy
2847,neutral
2848,neutral
2849,non-neutral
2850,non-neutral
2851,neutral
2852,non-neutral
2853,neutral
2854,surprise
2855,joy
2856,neutral
2857,neutral
2858,neutral
2859,neutral
2860,non-neutral
2861,neutral
2862,sadness
2863,joy
2864,surprise
2865,neutral
2866,surprise
2867,neutral
2868,non-neutral
2869,neutral
2870,anger
2871,neutral
2872,neutral
2873,non-neutral
2874,neutral
2875,surprise
2876,sadness
2877,non-neutral
2878,neutral
2879,non-neutral
2880,neutral
2881,neutral
2882,surprise
2883,surprise
2884,sadness
2885,non-neutral
2886,neutral
2887,neutral
2888,surprise
2889,neutral
2890,neutral
2891,surprise
2892,non-neutral
2893,joy
2894,neutral
2895,surprise
2896,surprise
2897,neutral
2898,sadness
2899,neutral
2900,anger
2901,sadness
2902,surprise
2903,neutral
2904,neutral
2905,non-neutral
2906,surprise
2907,neutral
2908,non-neutral
2909,joy
2910,non-neutral
2911,joy
2912,non-neutral
2913,neutral
2914,non-neutral
2915,neutral
2916,joy
2917,non-neutral
2918,neutral
2919,neutral
2920,non-neutral
2921,neutral
2922,neutral
2923,neutral
2924,non-neutral
2925,neutral
2926,neutral
2927,non-neutral
2928,neutral
2929,neutral
2930,neutral
2931,neutral
2932,neutral
2933,neutral
2934,non-neutral
2935,non-neutral
2936,non-neutral
2937,non-neutral
2938,non-neutral
2939,non-neutral
2940,sadness
2941,non-neutral
2942,neutral
2943,neutral
2944,neutral
2945,joy
2946,surprise
2947,surprise
2948,joy
2949,neutral
2950,non-neutral
2951,neutral
2952,neutral
2953,neutral
2954,anger
2955,neutral
2956,non-neutral
2957,non-neutral
2958,non-neutral
2959,joy
2960,neutral
2961,neutral
2962,neutral
2963,neutral
2964,neutral
2965,neutral
2966,neutral
2967,non-neutral
2968,non-neutral
2969,joy
2970,surprise
2971,surprise
2972,non-neutral
2973,neutral
2974,sadness
2975,joy
2976,neutral
2977,non-neutral
2978,neutral
2979,neutral
2980,joy
2981,neutral
2982,neutral
2983,neutral
2984,non-neutral
2985,non-neutral
2986,non-neutral
2987,neutral
2988,joy
2989,surprise
2990,neutral
2991,neutral
2992,sadness
2993,surprise
2994,neutral
2995,surprise
2996,neutral
2997,neutral
2998,non-neutral
2999,surprise
3000,non-neutral
3001,joy
3002,non-neutral
3003,surprise
3004,neutral
3005,neutral
3006,neutral
3007,sadness
3008,neutral
3009,neutral
3010,neutral
3011,sadness
3012,neutral
3013,non-neutral
3014,neutral
3015,neutral
3016,joy
3017,neutral
3018,neutral
3019,surprise
3020,neutral
3021,neutral
3022,neutral
3023,surprise
3024,surprise
3025,joy
3026,joy
3027,non-neutral
3028,neutral
3029,neutral
3030,neutral
3031,joy
3032,neutral
3033,neutral
3034,joy
3035,non-neutral
3036,neutral
3037,joy
3038,surprise
3039,neutral
3040,surprise
3041,neutral
3042,neutral
3043,joy
3044,neutral
3045,joy
3046,neutral
3047,neutral
3048,neutral
3049,non-neutral
3050,neutral
3051,neutral
3052,neutral
3053,non-neutral
3054,joy
3055,neutral
3056,non-neutral
3057,neutral
3058,non-neutral
3059,neutral
3060,joy
3061,surprise
3062,neutral
3063,neutral
3064,neutral
3065,surprise
3066,surprise
3067,joy
3068,neutral
3069,non-neutral
3070,anger
3071,surprise
3072,neutral
3073,neutral
3074,anger
3075,neutral
3076,neutral
3077,non-neutral
3078,neutral
3079,neutral
3080,surprise
3081,surprise
3082,joy
3083,joy
3084,neutral
3085,sadness
3086,surprise
3087,neutral
3088,neutral
3089,neutral
3090,neutral
3091,neutral
3092,surprise
3093,anger
3094,surprise
3095,neutral
3096,neutral
3097,joy
3098,joy
3099,neutral
3100,non-neutral
3101,surprise
3102,neutral
3103,neutral
3104,non-neutral
3105,non-neutral
3106,joy
3107,surprise
3108,neutral
3109,neutral
3110,surprise
3111,non-neutral
3112,neutral
3113,surprise
3114,neutral
3115,neutral
3116,non-neutral
3117,non-neutral
3118,joy
3119,joy
3120,neutral
3121,neutral
3122,non-neutral
3123,surprise
3124,surprise
3125,neutral
3126,neutral
3127,non-neutral
3128,surprise
3129,joy
3130,joy
3131,non-neutral
3132,neutral
3133,surprise
3134,neutral
3135,neutral
3136,neutral
3137,neutral
3138,neutral
3139,neutral
3140,non-neutral
3141,non-neutral
3142,non-neutral
3143,joy
3144,neutral
3145,surprise
3146,joy
3147,surprise
3148,neutral
3149,non-neutral
3150,neutral
3151,non-neutral
3152,non-neutral
3153,non-neutral
3154,neutral
3155,non-neutral
3156,non-neutral
3157,joy
3158,neutral
3159,anger
3160,non-neutral
3161,neutral
3162,non-neutral
3163,neutral
3164,neutral
3165,neutral
3166,joy
3167,non-neutral
3168,neutral
3169,neutral
3170,non-neutral
3171,non-neutral
3172,surprise
3173,non-neutral
3174,joy
3175,neutral
3176,neutral
3177,neutral
3178,neutral
3179,neutral
3180,surprise
3181,neutral
3182,neutral
3183,neutral
3184,anger
3185,neutral
3186,neutral
3187,neutral
3188,neutral
3189,neutral
3190,non-neutral
3191,surprise
3192,neutral
3193,neutral
3194,neutral
3195,joy
3196,neutral
3197,neutral
3198,neutral
3199,neutral
3200,surprise
3201,non-neutral
3202,neutral
3203,neutral
3204,neutral
3205,neutral
3206,neutral
3207,non-neutral
3208,neutral
3209,non-neutral
3210,neutral
3211,neutral
3212,neutral
3213,surprise
3214,joy
3215,non-neutral
3216,joy
3217,surprise
3218,neutral
3219,neutral
3220,non-neutral
3221,neutral
3222,neutral
3223,anger
3224,non-neutral
3225,neutral
3226,neutral
3227,sadness
3228,anger
3229,non-neutral
3230,non-neutral
3231,neutral
3232,sadness
3233,non-neutral
3234,neutral
3235,neutral
3236,non-neutral
3237,neutral
3238,neutral
3239,sadness
3240,neutral
3241,non-neutral
3242,surprise
3243,surprise
3244,non-neutral
3245,neutral
3246,joy
3247,anger
3248,non-neutral
3249,neutral
3250,sadness
3251,neutral
3252,neutral
3253,neutral
3254,neutral
3255,surprise
3256,sadness
3257,neutral
3258,neutral
3259,neutral
3260,anger
3261,neutral
3262,surprise
3263,neutral
3264,non-neutral
3265,non-neutral
3266,neutral
3267,neutral
3268,neutral
3269,neutral
3270,joy
3271,non-neutral
3272,joy
3273,neutral
3274,neutral
3275,joy
3276,joy
3277,neutral
3278,non-neutral
3279,neutral
3280,neutral
3281,neutral
3282,neutral
3283,neutral
3284,joy
3285,surprise
3286,neutral
3287,neutral
3288,joy
3289,joy
3290,neutral
3291,neutral
3292,neutral
3293,surprise
3294,joy
3295,neutral
