Id,Predicted
2213,neutral
2214,neutral
2215,fear
2216,neutral
2217,non-neutral
2218,neutral
2219,neutral
2220,fear
2221,neutral
2222,neutral
2223,neutral
2224,neutral
2225,neutral
2226,fear
2227,neutral
2228,neutral
2229,neutral
2230,neutral
2231,neutral
2232,neutral
2233,joy
2234,fear
2235,neutral
2236,neutral
2237,fear
2238,neutral
2239,neutral
2240,neutral
2241,neutral
2242,neutral
2243,neutral
2244,fear
2245,neutral
2246,neutral
2247,neutral
2248,neutral
2249,neutral
2250,neutral
2251,neutral
2252,neutral
2253,anger
2254,neutral
2255,neutral
2256,neutral
2257,neutral
2258,neutral
2259,anger
2260,neutral
2261,neutral
2262,neutral
2263,neutral
2264,neutral
2265,neutral
2266,neutral
2267,neutral
2268,neutral
2269,neutral
2270,fear
2271,neutral
2272,anger
2273,non-neutral
2274,disgust
2275,neutral
2276,anger
2277,neutral
2278,neutral
2279,neutral
2280,neutral
2281,neutral
2282,neutral
2283,joy
2284,anger
2285,neutral
2286,neutral
2287,neutral
2288,neutral
2289,neutral
2290,neutral
2291,neutral
2292,anger
2293,neutral
2294,neutral
2295,neutral
2296,neutral
2297,neutral
2298,neutral
2299,neutral
2300,neutral
2301,neutral
2302,neutral
2303,neutral
2304,neutral
2305,fear
2306,neutral
2307,neutral
2308,neutral
2309,neutral
2310,neutral
2311,neutral
2312,neutral
2313,anger
2314,neutral
2315,neutral
2316,neutral
2317,anger
2318,neutral
2319,neutral
2320,neutral
2321,joy
2322,neutral
2323,neutral
2324,anger
2325,anger
2326,disgust
2327,neutral
2328,neutral
2329,neutral
2330,neutral
2331,neutral
2332,neutral
2333,neutral
2334,neutral
2335,neutral
2336,sadness
2337,fear
2338,neutral
2339,neutral
2340,neutral
2341,neutral
2342,neutral
2343,neutral
2344,joy
2345,anger
2346,neutral
2347,neutral
2348,joy
2349,neutral
2350,neutral
2351,neutral
2352,neutral
2353,neutral
2354,fear
2355,neutral
2356,joy
2357,fear
2358,neutral
2359,anger
2360,neutral
2361,surprise
2362,neutral
2363,neutral
2364,neutral
2365,neutral
2366,neutral
2367,joy
2368,neutral
2369,neutral
2370,joy
2371,neutral
2372,neutral
2373,fear
2374,neutral
2375,fear
2376,neutral
2377,neutral
2378,fear
2379,fear
2380,neutral
2381,neutral
2382,neutral
2383,neutral
2384,disgust
2385,neutral
2386,neutral
2387,anger
2388,anger
2389,neutral
2390,neutral
2391,neutral
2392,neutral
2393,non-neutral
2394,anger
2395,neutral
2396,neutral
2397,joy
2398,neutral
2399,neutral
2400,neutral
2401,joy
2402,neutral
2403,neutral
2404,neutral
2405,neutral
2406,neutral
2407,joy
2408,neutral
2409,neutral
2410,neutral
2411,neutral
2412,neutral
2413,neutral
2414,neutral
2415,neutral
2416,anger
2417,neutral
2418,neutral
2419,neutral
2420,neutral
2421,neutral
2422,neutral
2423,neutral
2424,neutral
2425,neutral
2426,neutral
2427,neutral
2428,neutral
2429,neutral
2430,neutral
2431,neutral
2432,fear
2433,neutral
2434,neutral
2435,anger
2436,neutral
2437,neutral
2438,neutral
2439,non-neutral
2440,neutral
2441,anger
2442,neutral
2443,neutral
2444,anger
2445,neutral
2446,joy
2447,joy
2448,neutral
2449,neutral
2450,fear
2451,neutral
2452,fear
2453,neutral
2454,neutral
2455,anger
2456,neutral
2457,anger
2458,neutral
2459,neutral
2460,neutral
2461,neutral
2462,neutral
2463,neutral
2464,neutral
2465,neutral
2466,neutral
2467,joy
2468,neutral
2469,neutral
2470,neutral
2471,joy
2472,neutral
2473,fear
2474,surprise
2475,joy
2476,neutral
2477,neutral
2478,neutral
2479,neutral
2480,fear
2481,disgust
2482,neutral
2483,neutral
2484,neutral
2485,neutral
2486,fear
2487,neutral
2488,fear
2489,anger
2490,neutral
2491,neutral
2492,neutral
2493,neutral
2494,joy
2495,neutral
2496,neutral
2497,neutral
2498,neutral
2499,neutral
2500,neutral
2501,neutral
2502,neutral
2503,neutral
2504,neutral
2505,neutral
2506,neutral
2507,neutral
2508,anger
2509,neutral
2510,neutral
2511,neutral
2512,disgust
2513,neutral
2514,neutral
2515,neutral
2516,neutral
2517,neutral
2518,neutral
2519,neutral
2520,neutral
2521,anger
2522,neutral
2523,fear
2524,neutral
2525,neutral
2526,neutral
2527,fear
2528,neutral
2529,neutral
2530,neutral
2531,anger
2532,anger
2533,neutral
2534,neutral
2535,neutral
2536,neutral
2537,neutral
2538,neutral
2539,neutral
2540,neutral
2541,neutral
2542,fear
2543,neutral
2544,neutral
2545,neutral
2546,neutral
2547,anger
2548,neutral
2549,neutral
2550,neutral
2551,neutral
2552,neutral
2553,fear
2554,anger
2555,neutral
2556,anger
2557,neutral
2558,neutral
2559,neutral
2560,neutral
2561,neutral
2562,neutral
2563,neutral
2564,neutral
2565,neutral
2566,neutral
2567,neutral
2568,neutral
2569,neutral
2570,neutral
2571,anger
2572,neutral
2573,neutral
2574,non-neutral
2575,disgust
2576,fear
2577,neutral
2578,neutral
2579,neutral
2580,neutral
2581,neutral
2582,neutral
2583,anger
2584,neutral
2585,neutral
2586,fear
2587,joy
2588,fear
2589,neutral
2590,anger
2591,anger
2592,fear
2593,neutral
2594,anger
2595,anger
2596,neutral
2597,neutral
2598,fear
2599,neutral
2600,anger
2601,neutral
2602,neutral
2603,neutral
2604,anger
2605,neutral
2606,neutral
2607,neutral
2608,neutral
2609,neutral
2610,anger
2611,anger
2612,neutral
2613,neutral
2614,neutral
2615,neutral
2616,anger
2617,neutral
2618,neutral
2619,fear
2620,anger
2621,neutral
2622,anger
2623,fear
2624,neutral
2625,fear
2626,neutral
2627,anger
2628,anger
2629,neutral
2630,neutral
2631,anger
2632,anger
2633,neutral
2634,neutral
2635,anger
2636,neutral
2637,neutral
2638,neutral
2639,neutral
2640,neutral
2641,neutral
2642,neutral
2643,neutral
2644,neutral
2645,anger
2646,neutral
2647,neutral
2648,neutral
2649,neutral
2650,neutral
2651,neutral
2652,fear
2653,neutral
2654,neutral
2655,neutral
2656,neutral
2657,neutral
2658,anger
2659,anger
2660,anger
2661,neutral
2662,neutral
2663,neutral
2664,anger
2665,neutral
2666,neutral
2667,neutral
2668,neutral
2669,neutral
2670,neutral
2671,anger
2672,joy
2673,neutral
2674,neutral
2675,neutral
2676,neutral
2677,neutral
2678,neutral
2679,anger
2680,neutral
2681,neutral
2682,anger
2683,anger
2684,neutral
2685,neutral
2686,neutral
2687,neutral
2688,neutral
2689,neutral
2690,neutral
2691,neutral
2692,anger
2693,surprise
2694,neutral
2695,neutral
2696,neutral
2697,anger
2698,neutral
2699,joy
2700,anger
2701,neutral
2702,neutral
2703,neutral
2704,neutral
2705,neutral
2706,neutral
2707,neutral
2708,neutral
2709,joy
2710,joy
2711,neutral
2712,anger
2713,neutral
2714,neutral
2715,neutral
2716,joy
2717,joy
2718,disgust
2719,neutral
2720,joy
2721,neutral
2722,neutral
2723,joy
2724,anger
2725,neutral
2726,neutral
2727,neutral
2728,non-neutral
2729,neutral
2730,joy
2731,anger
2732,anger
2733,neutral
2734,neutral
2735,fear
2736,neutral
2737,neutral
2738,neutral
2739,neutral
2740,neutral
2741,neutral
2742,neutral
2743,surprise
2744,surprise
2745,neutral
2746,neutral
2747,joy
2748,neutral
2749,neutral
2750,neutral
2751,neutral
2752,neutral
2753,neutral
2754,neutral
2755,neutral
2756,joy
2757,joy
2758,joy
2759,fear
2760,neutral
2761,anger
2762,neutral
2763,neutral
2764,neutral
2765,neutral
2766,neutral
2767,neutral
2768,neutral
2769,neutral
2770,neutral
2771,fear
2772,neutral
2773,neutral
2774,neutral
2775,neutral
2776,neutral
2777,fear
2778,neutral
2779,anger
2780,neutral
2781,neutral
2782,neutral
2783,anger
2784,anger
2785,joy
2786,anger
2787,joy
2788,neutral
2789,neutral
2790,neutral
2791,neutral
2792,neutral
2793,anger
2794,neutral
2795,joy
2796,joy
2797,anger
2798,anger
2799,neutral
2800,neutral
2801,fear
2802,fear
2803,neutral
2804,fear
2805,neutral
2806,neutral
2807,anger
2808,neutral
2809,neutral
2810,fear
2811,neutral
2812,neutral
2813,fear
2814,neutral
2815,neutral
2816,neutral
2817,neutral
2818,neutral
2819,joy
2820,neutral
2821,neutral
2822,joy
2823,joy
2824,neutral
2825,neutral
2826,neutral
2827,neutral
2828,neutral
2829,neutral
2830,neutral
2831,neutral
2832,neutral
2833,fear
2834,neutral
2835,neutral
2836,neutral
2837,disgust
2838,neutral
2839,fear
2840,neutral
2841,neutral
2842,anger
2843,anger
2844,disgust
2845,neutral
2846,joy
2847,neutral
2848,neutral
2849,fear
2850,disgust
2851,neutral
2852,neutral
2853,neutral
2854,anger
2855,anger
2856,neutral
2857,neutral
2858,neutral
2859,neutral
2860,neutral
2861,disgust
2862,neutral
2863,neutral
2864,neutral
2865,neutral
2866,neutral
2867,neutral
2868,neutral
2869,neutral
2870,neutral
2871,neutral
2872,neutral
2873,joy
2874,joy
2875,joy
2876,neutral
2877,neutral
2878,neutral
2879,anger
2880,anger
2881,neutral
2882,neutral
2883,neutral
2884,neutral
2885,fear
2886,joy
2887,neutral
2888,surprise
2889,neutral
2890,neutral
2891,neutral
2892,neutral
2893,neutral
2894,neutral
2895,neutral
2896,neutral
2897,neutral
2898,neutral
2899,neutral
2900,neutral
2901,neutral
2902,anger
2903,sadness
2904,neutral
2905,joy
2906,joy
2907,neutral
2908,neutral
2909,neutral
2910,neutral
2911,neutral
2912,neutral
2913,neutral
2914,anger
2915,neutral
2916,neutral
2917,neutral
2918,neutral
2919,neutral
2920,neutral
2921,neutral
2922,neutral
2923,neutral
2924,joy
2925,neutral
2926,fear
2927,neutral
2928,fear
2929,anger
2930,neutral
2931,neutral
2932,neutral
2933,joy
2934,anger
2935,anger
2936,neutral
2937,anger
2938,anger
2939,anger
2940,neutral
2941,disgust
2942,neutral
2943,neutral
2944,neutral
2945,neutral
2946,neutral
2947,neutral
2948,neutral
2949,anger
2950,neutral
2951,neutral
2952,anger
2953,neutral
2954,anger
2955,anger
2956,neutral
2957,neutral
2958,neutral
2959,neutral
2960,neutral
2961,neutral
2962,neutral
2963,neutral
2964,neutral
2965,neutral
2966,neutral
2967,neutral
2968,neutral
2969,neutral
2970,neutral
2971,neutral
2972,joy
2973,anger
2974,anger
2975,neutral
2976,neutral
2977,anger
2978,fear
2979,fear
2980,neutral
2981,disgust
2982,neutral
2983,neutral
2984,neutral
2985,neutral
2986,neutral
2987,neutral
2988,neutral
2989,neutral
2990,neutral
2991,neutral
2992,neutral
2993,neutral
2994,neutral
2995,neutral
2996,neutral
2997,disgust
2998,neutral
2999,neutral
3000,neutral
3001,neutral
3002,neutral
3003,neutral
3004,neutral
3005,neutral
3006,neutral
3007,neutral
3008,neutral
3009,neutral
3010,neutral
3011,neutral
3012,joy
3013,neutral
3014,neutral
3015,joy
3016,neutral
3017,neutral
3018,neutral
3019,neutral
3020,neutral
3021,neutral
3022,neutral
3023,neutral
3024,neutral
3025,fear
3026,neutral
3027,neutral
3028,anger
3029,disgust
3030,neutral
3031,neutral
3032,neutral
3033,neutral
3034,neutral
3035,disgust
3036,neutral
3037,neutral
3038,neutral
3039,neutral
3040,neutral
3041,neutral
3042,neutral
3043,neutral
3044,neutral
3045,neutral
3046,neutral
3047,neutral
3048,neutral
3049,anger
3050,neutral
3051,neutral
3052,neutral
3053,fear
3054,anger
3055,fear
3056,fear
3057,neutral
3058,neutral
3059,neutral
3060,neutral
3061,neutral
3062,neutral
3063,neutral
3064,neutral
3065,joy
3066,neutral
3067,neutral
3068,neutral
3069,neutral
3070,neutral
3071,neutral
3072,neutral
3073,anger
3074,anger
3075,neutral
3076,neutral
3077,neutral
3078,neutral
3079,neutral
3080,neutral
3081,neutral
3082,neutral
3083,neutral
3084,neutral
3085,neutral
3086,neutral
3087,neutral
3088,neutral
3089,neutral
3090,neutral
3091,sadness
3092,sadness
3093,neutral
3094,neutral
3095,neutral
3096,anger
3097,neutral
3098,neutral
3099,neutral
3100,neutral
3101,neutral
3102,neutral
3103,anger
3104,anger
3105,neutral
3106,neutral
3107,anger
3108,joy
3109,neutral
3110,neutral
3111,neutral
3112,surprise
3113,neutral
3114,neutral
3115,neutral
3116,neutral
3117,neutral
3118,neutral
3119,anger
3120,neutral
3121,neutral
3122,neutral
3123,neutral
3124,neutral
3125,neutral
3126,fear
3127,disgust
3128,neutral
3129,neutral
3130,anger
3131,neutral
3132,anger
3133,neutral
3134,neutral
3135,anger
3136,neutral
3137,neutral
3138,neutral
3139,neutral
3140,fear
3141,fear
3142,disgust
3143,neutral
3144,neutral
3145,neutral
3146,neutral
3147,neutral
3148,neutral
3149,anger
3150,neutral
3151,neutral
3152,neutral
3153,neutral
3154,anger
3155,anger
3156,neutral
3157,neutral
3158,neutral
3159,neutral
3160,neutral
3161,neutral
3162,neutral
3163,neutral
3164,neutral
3165,neutral
3166,neutral
3167,neutral
3168,neutral
3169,neutral
3170,anger
3171,neutral
3172,neutral
3173,neutral
3174,neutral
3175,neutral
3176,neutral
3177,anger
3178,neutral
3179,neutral
3180,neutral
3181,neutral
3182,neutral
3183,neutral
3184,neutral
3185,joy
3186,joy
3187,neutral
3188,joy
3189,anger
3190,neutral
3191,anger
3192,neutral
3193,neutral
3194,disgust
3195,neutral
3196,non-neutral
3197,joy
3198,neutral
3199,neutral
3200,neutral
3201,neutral
3202,sadness
3203,anger
3204,neutral
3205,neutral
3206,neutral
3207,neutral
3208,disgust
3209,neutral
3210,neutral
3211,neutral
3212,neutral
3213,anger
3214,neutral
3215,neutral
3216,disgust
3217,neutral
3218,neutral
3219,neutral
3220,neutral
3221,neutral
3222,neutral
3223,neutral
3224,neutral
3225,neutral
3226,joy
3227,neutral
3228,neutral
3229,joy
3230,surprise
3231,neutral
3232,disgust
3233,anger
3234,joy
3235,neutral
3236,neutral
3237,neutral
3238,neutral
3239,neutral
3240,neutral
3241,neutral
3242,neutral
3243,neutral
3244,fear
3245,neutral
3246,neutral
3247,neutral
3248,anger
3249,neutral
3250,joy
3251,neutral
3252,neutral
3253,neutral
3254,neutral
3255,neutral
3256,joy
3257,neutral
3258,neutral
3259,anger
3260,anger
3261,neutral
3262,neutral
3263,fear
3264,neutral
3265,neutral
3266,neutral
3267,anger
3268,neutral
3269,neutral
3270,neutral
3271,joy
3272,neutral
3273,neutral
3274,neutral
3275,neutral
3276,neutral
3277,anger
3278,neutral
3279,surprise
3280,fear
3281,neutral
3282,disgust
3283,neutral
3284,surprise
3285,neutral
3286,neutral
3287,neutral
3288,joy
3289,anger
3290,fear
3291,neutral
3292,neutral
3293,fear
3294,fear
3295,neutral
